y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
3.174410964,0.407147983,0.755653354,-0.263071625,-0.357979408,-0.625673809,-0.379507066,0.477145696,1.110986353,-1.805249192,0.198062518,0.426367544,-2.727755463,1.728708562,-0.075489914,-1.669558556,-0.287051414,-0.67060427,1.592045718,-0.012630963,-0.34176865,-2.018332762,0.560376317,0.670087919,2.047264084,-0.331182801,-0.111532949,2.354140549
0.664692332,0.265582106,-0.86458679,1.239007626,-0.414604463,0.881934811,1.427984712,-0.007696526,0.047905781,0.975713682,0.320079499,0.336499203,-0.697953428,-0.884276376,0.58181573,-0.572637109,0.806756118,-0.455275197,-0.34349865,0.222364675,0.088787946,0.721717959,1.919548517,-1.47637311,-0.331051597,0.112911985,0.836288941,-0.071826301
2.091705791,0.189134451,0.217623729,-0.789495665,0.613674302,0.353375208,-1.667448472,0.941881691,3.576621844,1.10280873,-0.369854964,-0.535029907,0.775921179,-1.524596109,-0.246988628,-0.187748921,-0.223797761,-0.472107838,2.033918807,0.012880996,-2.71086776,-2.816692504,0.652639557,-0.428103766,-0.378938546,-0.656395064,-0.627343693,0.533065254
0.579151128,-0.06175808,0.028479327,0.538775912,1.364432142,0.259582835,0.673302036,-1.075121475,1.229638097,-1.193853371,-0.331425191,-1.542740404,-0.533414293,1.339827332,0.071357727,-1.027563093,-0.156834607,-1.016984214,1.791487737,0.781290591,0.479416084,-0.306024862,0.889725943,0.816976799,0.186519951,1.391452187,-0.750271217,0.563241703
2.530940172,1.115693372,-0.054874025,-0.85658324,0.604715103,0.271784387,1.966854066,0.841081233,1.098611075,0.399623513,0.26831236,0.196381934,-0.643013462,0.222185791,-0.914185966,0.218039271,-0.381494313,-1.483720126,-0.286777678,-0.619888757,1.156740767,1.005361911,-1.431268703,0.194866707,-0.625533271,0.316727128,-0.028734078,0.280090481
2.408093104,0.142581118,0.404906148,-0.00312465,-2.142621588,2.08848439,-0.631063079,0.685175261,-0.789726877,0.010329957,-0.147318538,0.227397005,-0.327446,-0.016199712,-0.43286443,1.119926883,2.002639305,-0.204074288,1.298521004,-0.622690679,-0.82443647,0.320419915,0.182542809,0.238878057,1.905176564,0.128494481,-0.113639277,-1.364343112
3.502520487,-0.525893469,0.811283282,-0.326744875,-0.098082774,0.571361486,0.154293756,1.189849409,0.330396927,2.284919214,-0.534000578,-1.327709973,0.092914549,0.555147963,-0.470599694,-0.108042888,0.259458684,0.808752519,-0.828721815,1.629650548,1.14875807,0.577072007,-0.000442075,0.585483541,-0.801297101,1.720102733,-0.146945282,-0.661655203
5.377958505,-0.33656547,-0.185555866,-0.395313272,0.480301937,-1.043143436,0.047009897,0.115844609,0.929018312,-0.441922356,-1.15943598,0.692669901,1.650749236,0.320222369,-0.557864165,-0.032768197,0.859439346,-0.153015948,-0.719541844,1.51447353,-0.300613669,0.61179767,0.072515741,0.720621232,-2.344592812,0.897832183,0.097280356,-1.422306143
4.071720435,0.855070176,-0.582901265,1.45557084,0.068923675,-0.593689323,-2.918076937,-1.144771816,-1.561626915,0.038546608,0.120659689,0.347206104,-1.817988384,-0.525935117,-0.40793108,0.298606638,0.643414291,-0.043763585,-0.649135939,0.754024334,-0.564230959,0.375596366,0.866428737,0.932781123,1.050426782,-0.232305922,-0.443395652,-0.994432911
0.046842929,-1.166755099,-0.443895094,1.613939688,-1.158479533,-0.217768697,1.921563458,-0.40073715,0.936486734,-0.796992089,0.291178823,-0.125454741,-0.31011695,-0.328644317,1.429040585,3.187429941,-0.175759799,-0.396863223,0.957516913,1.959764062,-0.555669325,2.785052773,1.830176984,-0.687469234,0.761780926,1.018911523,-0.630355437,0.267631366
1.115877054,0.068569776,-0.013285024,0.244108316,-3.04242935,-0.093041951,-1.178551062,-1.113047795,0.42020114,-0.308809885,0.296663968,-0.369340506,-0.301580722,-0.300143792,0.650816843,-0.306878873,1.904224253,-1.124661646,0.788598176,1.551103108,-1.239484531,0.444806011,-1.009603701,1.606157703,-1.114679517,1.32096156,1.593988318,-1.048425381
1.911514242,-0.649750395,0.67623237,-0.306293181,-0.632160265,0.155801363,-0.187528401,-0.099997426,-1.351750324,0.837756609,1.489229548,-0.277510881,0.126196586,0.677018731,0.212687239,-0.815857433,0.792163539,0.292002944,-0.357291724,-2.381425246,-0.554563818,-0.26030868,1.033795517,0.739149605,1.117867078,0.885837187,0.500354222,0.136654111
5.635071712,0.85205848,0.158430601,0.420379721,-0.481711955,-0.20131366,-0.149675892,-0.178688447,-0.996518028,-0.057411841,1.383545264,-0.175732009,1.074547104,0.90490856,-0.13856455,-0.125767615,0.242347486,1.347668612,-0.322251099,-0.186039233,-0.553135567,0.686935806,0.23883127,0.481154702,-0.892309224,-2.159755425,0.238172433,1.741693019
0.392522752,-0.259479641,0.058719043,-0.548387275,0.340077839,-0.88623465,-1.644202007,-0.646315362,1.929630436,0.578033329,0.082605442,1.378008493,0.784537706,1.722925811,-0.698269904,2.574397926,0.584624451,0.034012574,0.610886047,0.705428005,-0.25858872,-0.720911704,0.692609413,1.722412514,-0.092848581,0.335668367,0.006162603,1.956976042
0.405744743,-0.458742101,-0.30207722,-1.199531535,-0.067964432,0.362491901,-0.656034973,0.180484565,0.833504526,0.271949583,1.775568008,-0.609656334,-1.724151769,0.643642611,1.654315513,-0.990226987,0.227848223,1.246813592,-0.75488846,-1.134635236,1.437034666,-0.786055173,-0.025362079,0.168452761,-2.141576288,-0.451969811,-0.054899819,0.700433118
1.844000431,0.779075144,1.036208179,0.038859392,-1.336208002,-0.218587663,-0.454174974,0.900875258,-0.936904142,-0.413099759,0.512999356,-0.256249125,1.905799422,0.352312159,0.036752726,-0.280161723,-1.085514953,1.001264136,-0.241621088,0.393658871,-0.043609644,0.702072966,-1.391826501,-0.909554997,0.255916054,-0.806726514,-1.063784155,0.49554381
2.885609802,-0.300823541,-0.029769524,1.343211997,-0.407507732,-1.120999507,-0.968454716,-0.346940495,-0.460483904,-0.187246941,0.532503396,-0.945706193,-0.602624275,-0.8183205,0.399481522,-0.520945298,-0.903152595,-0.977748467,-1.342381972,0.014130461,-0.049354123,-0.03011419,-0.759160599,0.397454735,-0.314475614,0.618091451,-0.603802679,-0.228473028
3.303020298,-0.43973478,-0.799132015,-0.628261675,-0.595204797,-0.446134405,1.095693621,-0.319469101,0.595117246,0.545114495,-0.403711533,-0.500589902,1.281490831,-0.41517242,-2.768863778,-0.564318208,-1.715994954,0.57676261,1.986179271,1.278165002,1.201951092,-1.528008026,-0.268834606,0.193671402,0.725407154,-0.043097773,-0.503132254,-0.188241172
2.643377021,0.00549389,-1.018677919,0.446429791,0.002753568,1.870619278,-0.257356101,-0.80163673,0.971087944,0.164344106,-1.231639574,-0.155965278,-1.083316561,-1.782118724,0.934086698,0.382858947,1.435124686,1.382947205,-1.171938007,-0.719366559,0.619566076,1.371597035,-0.123015486,-0.13634321,0.278874785,0.51886537,1.133100733,0.885524962
0.480470034,0.246936171,0.075239678,0.020475719,1.445800533,-0.224205077,-1.61228781,1.611694601,0.438996246,1.267046134,0.262159861,-0.193363211,-0.849093435,-3.268008204,-2.332966112,0.861405294,2.029573967,0.879858824,-1.67674776,-0.46608923,-0.686975794,0.707092129,0.038854179,-0.267417057,-0.043892698,0.019957387,0.301939986,0.311623337
5.672435343,0.087099315,0.186032995,-1.915389885,0.113075625,-0.108705751,0.105291016,0.997105156,-0.271853806,0.604902453,-1.436931236,0.698872553,0.851081186,0.953822937,0.650473048,-0.242306665,-1.610508286,0.43650775,0.821830285,0.21075106,2.07441645,1.675834314,-0.677908322,0.393269092,-0.712899367,-0.588067978,-0.387083197,-1.414467728
1.18458866,0.284939435,0.166334399,0.243727853,0.896950603,-0.35064586,-0.187082683,-1.282726648,0.565722607,-0.055513127,-0.263966137,0.335636298,-0.986463211,0.116079839,0.800678275,-0.406767463,-0.153078959,-0.617770362,0.178121153,1.342323071,0.29800609,1.10202044,-0.500343878,1.639642406,1.904961812,-0.181321684,0.094924801,0.976804021
0.900608378,-0.399107393,-0.582754562,0.155535656,0.38778281,0.837883498,1.015826697,0.052537936,0.232580545,-0.559174852,-0.427792399,0.531376166,-0.101859057,0.039356213,-0.985932209,1.246476311,0.140435297,0.536722171,0.118626934,-0.399822129,-0.738610487,1.15454049,-1.093991496,0.103690883,-0.262654475,-0.53264819,-1.560523977,-2.022934748
1.54684954,0.774700099,-1.47648305,-0.689994824,1.096796034,0.206276011,-0.49907345,-0.726695115,1.352371389,1.557895337,0.761993739,0.162191765,0.372163647,-0.69757621,0.380994655,-0.646811093,-1.478297068,-0.321009698,1.337263769,1.73817538,1.633404753,-1.179689358,1.32118468,0.49346336,0.450492989,-0.677665259,-0.127269958,0.535312766
0.13515394,-0.916253947,-0.618954138,-0.750785819,-0.915433857,1.810528655,1.145316096,-0.244234083,-0.994027393,-0.554164253,-0.345407105,-2.212546631,0.302288323,-1.084000933,1.095446558,0.224934052,0.422817758,0.983113501,-0.125332736,-0.637695736,2.514521673,-1.129923303,0.632940809,0.227440645,0.126920649,-0.433013473,0.711864404,-0.551556548
0.283441406,-0.537386569,0.347130906,1.07516831,0.089828577,0.014442106,0.394853533,-0.365340092,0.525008174,0.453235132,1.652461787,0.261610869,0.210360743,0.882170648,-1.774092975,1.68359369,0.807797408,1.785939747,0.572271412,0.982300159,0.647690728,0.282958719,0.336876024,2.177570259,1.007627524,-1.334600289,-0.035911636,0.862832987
0.36667336,0.359035051,-0.463233642,-0.36789751,-0.952170091,1.152150947,0.802010885,0.635160274,-1.297524544,1.127741575,0.999106663,1.159424332,0.808815438,-0.735565871,-0.75533559,1.013467846,-2.006389917,0.750789839,0.97078811,-0.389611626,-0.643242803,-0.170707356,1.395631877,0.190919699,-1.309440333,-0.767205943,-1.383280878,-1.24005735
2.562773499,-0.033071359,0.155571882,1.93808974,0.612389662,0.201726088,0.946524358,0.345659728,1.564427467,0.212360705,0.593973793,-0.480002045,-1.286200092,-1.173795682,-0.859204063,0.40475115,1.337980444,-0.061772697,0.277524981,-0.808267209,1.304795384,-0.234243306,0.181024856,0.738722176,0.831427157,1.077489838,1.160798897,-0.615900502
5.216762542,0.985491324,0.529441451,0.691116254,-1.023241398,-1.215800898,-0.4291332,-0.5362859,-0.782077873,0.796243494,-0.556298154,0.373249397,-1.305495331,-0.302718524,-1.169106072,0.677293858,-0.767598123,-0.473766599,-0.753992828,0.440365549,-0.935873301,1.736917782,-0.20520765,0.526832316,1.052493198,0.078098995,0.244774477,-1.738563238
8.572544307,1.002424802,0.100369355,-0.123481915,1.434188064,0.016634288,-0.553742213,-0.962975033,-1.83939735,-0.414949508,-0.905904438,0.411084238,-0.485696188,-1.920216041,1.529419947,-0.505711205,0.411634348,0.497388102,1.605787677,-0.630933869,-0.742369379,-2.377778976,-0.391889558,-0.784521423,-2.487281381,0.046165868,0.821897924,-0.887160487
0.909184801,1.19896049,0.828102055,-0.241313174,0.094364058,-0.15196775,0.835627466,-1.201728868,-1.025450874,-0.682444634,-0.231448061,-0.440499835,1.024553302,-0.48708825,0.776632884,-0.268939742,0.22033622,-0.684843172,0.659711732,1.971618066,0.953431656,0.941480626,-1.597691424,0.171492735,0.435588742,1.042368486,-1.200036174,-0.312950163
1.869468699,0.097612688,0.050577619,0.09427835,-0.69161389,0.031051628,-1.218871043,-0.735810129,0.551667439,-0.416913289,1.101666784,-0.176136592,-1.267324844,-1.116045359,-0.122013203,1.945994792,0.072189115,-0.117765259,1.223814924,-1.181992479,0.886353504,0.430037391,-1.12138437,0.371433442,0.654953567,0.555754851,0.287777053,1.372239816
0.235536819,-0.465577709,-0.596649955,-0.063220082,-0.560613871,0.266810963,0.45123837,-0.069085741,-0.193380199,-2.473315239,-0.337597317,1.141353603,-0.378676704,0.234516792,-0.204894125,0.03326165,0.523489959,-0.079167835,-0.417757623,-0.64147226,-1.025226016,-1.342717175,2.131299495,1.738113492,2.422158412,-0.213886692,-0.089484109,-0.982109201
0.737625827,0.869764488,-1.221147266,0.106943039,0.596933487,-0.857502953,0.03758279,-0.405946801,0.646015484,-0.959070228,-1.710414924,-0.088220493,-0.404653736,-0.524242198,-0.517327649,0.10796329,-0.151973964,1.089580179,-0.674850005,1.07367721,1.217470564,0.96349106,0.69315722,0.744056517,0.517762414,-1.524458717,0.890178108,-0.051846284
2.123725441,0.302179816,0.039828887,-0.252386154,-1.713537272,0.321784164,0.640179468,-0.693356774,0.095946204,0.539761374,0.128035249,-0.103476194,-0.247960955,-0.645196301,0.534832706,-0.268085983,0.318005586,0.601805245,-0.406823999,0.167035516,1.090812535,-0.342310011,-0.920286544,0.274589142,-0.669444247,-0.413738564,0.625217867,0.317916004
1.389914301,0.011102508,0.389174933,-0.694342595,0.336456245,0.941951056,0.412190854,-0.509174792,1.089368699,1.272496821,0.369153753,0.343513461,-0.634962141,-0.867494019,-0.771751737,0.157828091,-1.050114211,-1.02851772,0.170524768,0.888405813,-0.159799331,0.307110194,0.711400177,0.44350759,0.802408375,-0.947408383,0.005376672,1.104664776
1.263951538,-0.196376307,0.261212032,-0.770203825,0.055633478,-1.573291687,1.023298356,1.215911511,1.590470516,0.385582417,-0.929255295,-1.720391676,-0.427694643,-0.026576444,-1.041815443,-1.142458495,0.666449886,-0.602450488,-0.0722452,-0.381810147,-1.165801348,0.759185448,-0.190584106,0.195317413,-1.031354113,-0.153642424,-0.775385275,-1.121774322
1.023491819,0.140654917,0.126307144,0.163142567,0.725650916,-0.148474871,-1.700406637,-1.437174544,-1.37306833,0.249792824,0.034430107,2.491021883,0.423730191,-0.001557172,1.019907916,0.588851001,-2.439592189,0.548063619,-1.039665883,-0.535797515,0.761058639,0.075266265,0.656342163,-1.288161083,1.051178308,0.585251859,-1.486186188,0.652270561
0.308438219,-0.726597353,-0.210776242,-1.466815057,0.224280725,-0.63692479,-1.657390953,0.264982774,-0.508577938,-0.015307207,1.231798042,0.582794109,2.513444116,-1.014202516,0.077628754,-0.727844073,0.182727479,-0.509841539,-0.278338585,0.276254356,-0.424393812,0.557542802,0.784239867,1.779029086,0.402219739,-0.585574927,-0.504203954,-0.766064694
1.258615152,0.052698333,-0.406082236,0.229688055,-1.54707569,0.178430001,-0.011860187,-0.429411927,0.092293329,-1.277712006,-1.454498525,0.057758521,-0.28134352,1.481924377,0.479117923,-1.68988464,1.285004302,-0.203194922,-0.085277111,0.121834009,-1.697805265,-0.091469153,-1.657230482,0.103484321,-0.406629603,-0.080488096,2.417278123,1.326660568
1.014842288,-0.023545431,-0.58781089,-0.221098718,-0.216243336,-1.220577427,-0.337990684,0.561960463,-0.25673203,-0.331657116,-0.689832484,-0.336701361,-0.950308279,0.336874997,1.356600741,0.675136419,-1.014781777,-2.212013671,0.878795825,-0.869505764,-0.249273252,-1.155572596,1.230692474,-0.497932102,-0.544714646,1.023429146,0.876155054,-1.347320382
1.07840719,0.92631464,0.258651714,-0.68758483,-0.835353862,2.572539767,-0.984068161,-0.763884653,-0.041390614,0.081770188,-1.255527516,-0.415378278,0.784846433,0.020841298,1.199969151,0.29940019,0.097565326,0.589244973,1.39713591,-0.728509761,0.029480065,-0.5290603,-2.007325094,-1.085917344,-0.165498214,-0.612506499,1.107550265,-0.338222923
1.045673428,-0.229145596,-0.334760103,-0.116375743,0.706220717,-2.140342938,-0.333254896,0.560177129,-0.480864021,1.197970523,-0.303681861,0.235226126,-0.258102862,-0.879806775,0.021951618,-0.103777167,-0.950205415,-0.186445362,0.465181798,0.477956347,-0.681581534,-0.706124163,0.848071296,-0.195737008,0.047555254,-2.707838146,-1.050468001,-1.223377384
2.36709504,-0.551152509,1.421851517,-0.735832644,-0.260496733,2.08114207,-0.722855604,-0.412715607,-0.345354372,0.254681688,2.294199885,2.441126763,-0.224912037,0.407535678,1.986505863,-0.982660027,0.222773678,0.714442193,0.287167031,2.099878628,1.021570629,2.940790852,-0.636306029,2.488382899,-0.067177719,-1.395131497,-0.348074974,0.391112522
1.403958108,-0.005759701,0.633962709,-0.481980598,1.879344624,0.76941204,1.700403044,0.478852054,0.157505583,-0.648152659,0.93273321,-0.196454199,-0.184952113,0.130807202,-0.130215948,0.235497194,-0.058005222,0.851927014,-1.749721558,-1.403692963,-0.186922764,0.552340527,0.854427314,-0.053876421,-0.809794378,-0.276830265,1.287820727,2.615164946
1.651987906,-0.276554216,-0.569778111,1.052502907,-0.208857788,-0.577591069,-1.894667087,-0.294068948,-0.032406616,-0.55037779,0.065821127,-0.455001846,-0.384802781,0.536128172,0.019464778,-0.142176224,0.389643916,0.081622619,0.582498727,0.176495304,0.986649859,-0.663723514,-0.776226461,-0.527072555,0.028795406,2.090406016,-0.519996698,0.865672162
0.318156352,-0.148363517,-0.653992853,0.699929233,-0.258514932,-1.067066744,0.053447996,0.663452479,0.994669138,0.199218169,0.41082186,-1.842513827,0.148049132,-0.665083641,0.736838071,1.48045956,1.203722953,-2.423582669,0.240586976,-0.264440334,-2.00862614,-1.243348031,1.1732972,-1.0709724,-0.51397369,0.320401377,-1.67537672,0.679648631
0.153197005,-0.959245054,-0.206280857,0.015558514,0.865724708,0.943083152,0.219767236,-0.144824143,0.675059783,-0.401198133,-0.358018195,-1.014553287,1.355036799,-0.020554516,1.202673233,-0.226815017,0.452024936,0.24859667,0.454107795,2.178300458,0.588857624,0.250740039,-1.013618356,-1.928578103,2.232528835,-0.178234768,0.405698175,0.065810479
0.335448606,-0.108885212,0.327813251,-0.71607751,-1.240582415,1.216752413,1.297404107,-0.464463649,0.048601671,0.854133023,-0.354655266,-0.649409196,1.860927719,-0.956350355,1.286263102,0.978197085,0.586387079,0.709882652,1.003890084,0.014982505,0.011046089,1.104776876,0.283020057,0.158385955,0.957917792,0.414050252,1.421321709,0.674261225
0.977952047,-0.029925869,0.557044219,0.445590155,-0.674074237,-0.918999791,1.248536806,-0.207583996,-0.602774754,-0.250549686,0.674356428,-1.592367807,-1.274291883,-0.382178948,-0.314857551,-1.264079519,-2.15538783,0.89634069,-1.378086723,-2.708469644,2.714597771,0.722390608,-1.204238175,1.000525099,1.009248086,0.744085488,0.525905246,-0.504800884
0.600195361,0.499375123,0.025269249,0.267327886,-0.740455367,-1.605400797,-0.425372554,0.304850833,-0.407246173,0.327505554,0.813355378,0.808722964,0.852927593,1.578609406,-0.757301475,-0.189541004,-0.300898915,-0.820419625,-1.835285186,-0.040245459,-0.108232711,-0.555843602,-0.060006661,0.593860904,0.105304174,1.411116232,-1.753044766,-0.041522088
0.77295243,0.296411592,-0.131478798,-0.792237595,0.235844752,1.190044172,0.405498691,-0.348435033,-1.47867063,0.930790626,-1.436433818,-0.709925725,2.991436617,1.034682506,-0.046428919,-1.173946131,0.67130832,0.447920939,-1.47817083,-0.550072919,-0.067083879,-2.256153315,-0.695974877,1.097127015,-1.045098895,0.66500529,-0.315479776,0.395413492
2.26007099,1.163554922,0.166670113,0.51682624,-0.426559948,-0.160399739,-0.192086976,-0.563313278,1.707181823,-1.09451862,-2.530147648,0.408935626,-0.240543048,0.529399516,-0.297452347,-0.527289362,-0.627005151,0.658637123,-0.451295885,0.919787553,-1.085708056,-0.061482366,-0.082155099,0.354339991,-0.9399252,-1.140123371,-0.26428799,2.477027331
6.244302072,0.511970427,1.102161362,-1.145844002,-0.624394777,0.192456054,-0.236009247,-1.165891722,-0.72701115,-1.008410923,1.270558259,1.475059356,0.576559558,0.226792538,-0.165016847,0.725591746,-0.648903405,0.56489887,-1.09037018,1.500185362,0.687898972,-0.095352888,-0.878159644,-0.895086491,-0.832663586,-1.656214353,-0.754636699,0.553571389
2.40207521,0.587049967,0.753315821,-1.505495549,-0.696805849,0.751709985,-1.26263173,1.686009405,-0.00266298,-0.965148209,-0.63243456,-0.47478967,-0.452970506,0.497219612,-0.420094144,-0.260825588,-0.40942508,0.081492023,-0.791854088,1.12694138,0.622251721,-0.514014324,-0.996673254,0.129573828,-1.207701271,-0.10661256,-0.109583179,-1.068559842
1.500450244,0.191963296,-0.557242284,-1.241043177,-0.289709367,-1.331284329,-1.307895408,0.403441579,-0.183010161,0.432610216,-0.174860449,2.664451379,0.51743234,-0.39709732,-0.478722223,0.62364107,-0.171150438,0.819151255,0.344984022,-0.809578452,0.792879572,-1.197972618,1.528318934,0.553298863,0.710622369,1.629513325,-0.383619814,-1.347971251
0.978612282,-0.786450477,0.463511648,-1.288855806,-1.033135624,-1.066765806,-0.303992271,1.462160644,-0.284720435,1.505715285,2.194119197,0.316337877,0.218044691,-1.606307589,1.188577298,0.074370392,0.781603843,0.377974765,0.296206432,-0.049908321,-1.107088921,0.394731961,-0.957365267,-0.858570197,-1.128453184,0.1179343,0.254242616,-1.163094471
1.412142984,0.332419976,-0.353464563,-0.083688019,-2.333679185,-0.858256376,-1.138976233,-0.317957115,-0.371919327,-0.304232516,0.094801868,-0.261061235,-1.37185429,-0.529674988,-0.323046006,2.279467303,-0.429735986,0.160643744,1.367258411,-0.700594896,-0.087607228,-0.062337925,0.377426286,-1.856610015,0.942093055,0.712807337,-2.365610994,-1.78951233
3.21962136,0.011795845,0.665281172,0.331618129,0.44289582,0.479944533,-2.36900241,-0.557192885,-0.484463802,1.060086642,-0.000533208,-0.365576829,-0.741415542,1.459075926,0.49486589,0.487403598,0.140772008,-0.109633887,0.226253268,-1.513920551,-0.069774726,-0.216663399,-0.326819309,-0.366692989,0.679198767,-1.200918978,-0.849245043,-0.705585259
2.735353252,0.682250763,-0.249905868,-1.174106534,1.161669533,1.25470044,0.084559328,-1.76831646,0.049260827,-0.665584101,1.650315362,-1.32179549,-0.103915256,-0.900455357,0.578657166,-1.145556029,-0.551219255,-1.360709572,-1.212620948,-0.802416452,0.58939546,0.162167484,0.091914384,-0.557967174,-1.488114582,-0.004908689,-0.331516509,1.102061912
4.047807602,0.174732332,0.122516959,-0.883251841,-0.496518172,-0.747757874,0.616582967,-0.775920518,0.664163097,0.85264875,-0.239408176,0.332949807,-0.043606427,-0.244549687,-0.119904731,0.49990989,-0.022570778,-1.530426758,-0.142052865,0.469906401,-0.8959056,-1.999186483,-0.198745898,0.69717552,-0.869220223,-1.559758134,0.980427952,1.846351582
0.966679417,-0.162964049,0.029373159,-0.852414986,1.762030998,0.5574501,-0.077514775,0.554072322,-0.2572667,0.069873535,2.105777974,-0.897785024,0.890939556,-0.170021954,-0.503032665,-0.609833283,-0.986415956,-0.33065073,-0.608957023,2.389498809,0.068426625,-1.720677135,1.43576662,1.16343806,-0.032192088,-2.144145224,-0.546407209,1.773799709
1.176328782,-0.170297249,0.811240957,-0.471867702,-1.558321629,0.088024924,-0.213490306,1.496811652,1.305328407,-0.545578258,1.177007474,0.507819526,0.368801312,0.631893724,0.352120509,-1.675090697,0.350855446,0.604684965,0.445468917,-1.154199964,-0.30864701,0.017945016,-0.241664977,-1.14235795,-0.240590102,-1.393505454,0.63920064,1.463507388
2.798214352,-0.048068247,0.065268032,-1.119673804,1.587240582,-0.745052888,0.578951135,-0.326335208,-1.323607665,1.046045487,0.034566702,-0.069518869,-0.462022864,0.171461886,1.345354224,0.338087764,1.033219337,-2.391944367,-0.430893143,0.330176396,0.54380865,-2.40287705,0.645593866,-1.083030759,-0.370465606,-1.935959911,-0.181567253,-1.972732797
1.243320438,-0.438031879,-0.17173276,-0.425527115,0.570098129,-1.332324161,-1.741687683,-0.379215036,0.3585238,1.276607321,-1.739046342,2.160121239,-1.521925999,1.574075757,0.194449843,0.860877337,0.194927733,0.869732926,0.850451418,-0.381336943,-1.093305415,1.214660254,0.487434257,0.569072718,1.436729003,-0.828909292,-2.150666434,-0.516456483
