"y","x11","x12","x13","x21","x22","x23","x31","x32","x33","x4"
1,1.81731204370422,-1.07608406318558,0.261434704269643,-0.645890406995311,-0.431638339374506,-1.40333220724263,-0.548898564429376,0.357441787137855,1.76414372777848,1.78364592117002
2,0.370627864257954,-0.163271206411449,-0.209380897693851,-0.515729092880925,-0.225829324926135,-1.77645471497375,0.0244372531036974,-0.858863753198742,0.45600294995482,-0.0447933834485119
3,0.520216457554957,0.935962687608674,1.28761759330963,-1.37455613286123,-0.509659291252805,-1.42886630121275,-0.430050681991786,0.131458431283057,0.414176923480681,2.0159011628643
1,-0.750531994502331,-0.606126764803104,0.814649343097567,1.01037782844654,-0.508687912739858,-0.80371572666072,-0.895087588134821,-1.27549405095015,-0.35612550344086,1.11552519472965
3,0.816899839520583,-0.313638984426882,0.0915239978730069,0.45370645645891,0.770458541567806,-0.888050992316468,1.27723799726719,-1.2486555056671,-0.42781062379911,1.66308497942681
3,-0.886357521243213,-0.216433883976193,-1.07203394407236,0.274880330444909,-1.19003481717937,0.571489835450746,-0.0876978322515305,-0.345378775220791,-1.10223418942385,0.225483130290667
1,-0.331577589942552,-0.52540006878061,-0.51144664752366,-1.27179122480489,-0.957731560270025,1.25066601842155,-2.45556219289223,0.135290996408702,-0.859768900173739,-0.0434704557657863
2,1.12071265166956,1.13930393463457,0.256777174427634,0.973595241918216,-1.36599990045999,2.20542396226719,0.896467301277569,-0.768250869097864,0.104596466562642,-0.191417224025886
3,0.298723699267293,-0.661885030888089,-0.42694528366212,1.28078712369707,-2.77515782589579,-0.079550823086507,0.755326368705535,0.273046280444806,-0.335593032494699,0.8456961187681
2,0.779621924555324,1.3794303990613,-0.349189988659082,-0.0258765473419908,-2.19682636463027,0.369779419853754,0.269681729309377,-1.7757444742236,0.248759309012873,-1.37999697513604
3,1.45578508247686,-0.780738067180268,-0.895852319508746,-1.7359637799923,0.44616024836766,1.05396897645545,1.16017178240129,0.0154430318059756,-1.40037323906843,0.595449221825394
3,-0.644328429231302,-0.0123286550918683,0.250568255924611,-0.945175883718,-0.94573673614992,0.643910734537969,0.230170318589479,0.902370861518264,0.243070804100404,0.792142230836981
2,-1.55313740522969,-1.07846675898945,-0.286919472739497,-0.461119638727372,0.442891098113317,-0.586914650240273,2.22542067326755,1.03244997653811,2.26010756163414,-0.326809473427752
2,-1.59770951669631,1.62099210897969,1.26746982221852,0.559566137270165,1.82733220436897,0.150071123185922,-0.866470565869161,-0.88041085822477,0.379835429271464,0.724371875938776
2,1.80509751881082,-0.268205523772239,-0.853420752680771,0.207371697786834,1.01422541538369,-0.469721962174242,0.747952334850916,-0.67342716685224,2.99650215877522,-0.104026350883695
1,-0.481647363694637,-2.06454848964861,-0.615025027094417,0.400516269744986,0.0415909460763897,-1.02955335814622,-0.320562030631306,1.00172886034406,1.45815682358895,0.977785769366389
3,0.620379801298422,1.92431425358019,0.895046865888372,-0.0514096698764048,-1.43626305638799,-1.46746096231876,-0.830560575606642,1.40539440154935,0.32649299849876,2.89826402153209
3,0.612123492650849,1.64547147411687,0.725277684949415,0.824944695687561,-2.44915038204242,-0.122682690084622,0.244342456597531,0.181455741717722,-1.2241739043796,2.07550282559938
3,-0.162310976918126,0.468945355200936,1.28713255700656,-1.67806750352761,0.843353930269794,0.141156088231889,-1.16486296972236,0.618484750120812,0.182444283549948,1.88863354441333
1,0.81187317855386,0.128249049841224,0.682576210075176,-0.923279416267376,0.483508838594462,-1.72375507890113,-0.0262460567952989,-0.18212812911918,0.413013404540941,0.723311508355753
1,2.19683354634753,-1.03055370943979,-0.715396846660172,-0.657448334637347,-1.02168588296414,-1.29572374225542,-1.29471883836515,-1.05864905709362,-0.87032391279192,1.19707164985491
3,2.04919033740619,0.380653249594837,0.82186506932537,1.65494179674235,-0.301170767094749,-0.0332780022087589,0.190466283417043,0.991034124892925,0.508594787724268,2.12340973071167
2,1.63244563948047,0.277584913696618,-0.424901245791308,-1.16392914747106,0.0703512960289909,0.287708568168093,0.502807418944925,-0.217439090624913,0.442543913042644,-0.619707088730961
3,0.254271192814055,0.982330797466439,1.46719761478761,-0.879142734490512,0.0706625677171148,-0.469257439416197,0.815673174482617,0.0532560297730439,0.669068559446734,2.77733324742625
3,0.491188279272559,0.504854503745084,1.46213336423755,0.224613030886869,-0.0316143586224739,-0.954712444252518,-1.16045763119574,1.54862512200073,-0.642684359055188,0.839387215419201
3,-0.324086578737118,-0.895045428321495,1.53418999003989,1.42054996200525,-0.259223049805361,0.287697027665101,0.438592411762408,-0.121060524380253,-1.05602625413695,0.260402342899586
3,-1.66205024385863,0.631300208839173,-0.146072128834175,0.500920689211464,-1.10377335509724,-2.24370660753013,-0.475260266405942,1.7452653075466,-0.0329387352689234,2.39321468307924
1,1.76773385087297,-0.128871182560885,-0.461010238855966,0.284829601969807,-2.1366926705876,-1.57241144361686,0.0401675945935811,-0.441153508294398,0.200937006339658,0.830485113823155
2,0.0258010486478081,-0.733961518647676,-2.42194542597302,-0.720574830593773,-0.404056848366094,0.738838333646288,0.915386234365251,-1.20990995216683,-0.0922337936061228,-0.461976310369341
3,1.12851083359018,-0.748757652644573,0.987432272406583,0.896460941962013,-2.21414430734477,-0.00917570397523752,0.345929338680152,0.233239659298458,-1.5323965037285,0.590534171184467
1,-2.38035806139704,-1.05281475945382,0.173908962800253,-1.43246766728612,0.529143418416403,0.664205850571973,-1.64719362479294,0.563324267810679,0.640496739014661,0.473011984761166
3,-1.06026555215253,0.282138104641247,0.667841606316195,0.38599263402402,-0.171880262215897,-1.91031766489854,-0.0833195772992678,-0.154135233224946,-0.354113788602408,2.89931178247722
3,0.937140540182908,0.411237614351906,-0.204834871812342,-1.11065415047959,1.67151905628029,1.27549537005632,-0.353602827073967,0.253516966629905,-0.976251847793025,0.301741911035723
3,0.854451720330554,-0.409227868807613,-1.21952293413793,-0.0755034378284325,1.72765102118882,0.0555574005992961,0.910934321819268,0.905022476523295,-0.732481976624577,2.12391177711963
1,1.46072940310409,0.650820161849676,-1.4192100664514,-1.38722221913342,-0.26414528088925,-1.20841813964887,-0.989094636995573,0.111996282469009,-1.16266033850237,0.583177029615955
3,-1.41309877788919,-0.330364933108893,1.14703851557018,0.27471365422758,1.44601616020188,0.697465485064157,-0.628349119790917,-0.306081216985347,-0.559906615222015,1.17819445367096
3,0.567403253424482,-0.150762874447201,-0.162928381520196,0.546311962688847,-2.56482104877248,-0.101982041227201,0.749104926189909,1.07716764824435,-0.731199061846295,3.27552873012065
1,0.583187653435685,-0.054678667865098,-1.07723755246739,-0.539094610070408,1.5430575137545,-0.491612197347505,-1.44770743439239,0.480750452429891,1.39770108207058,0.375840394234215
3,-1.30679883346442,0.12900696744478,-1.63451759749913,-1.84149919464278,-0.504795475928999,-0.351145440711579,-0.64893548138727,0.760669852680584,-0.295970498201592,2.32491321436355
2,-0.540386073862105,1.96159150513553,0.564519730430529,-0.790288951009079,0.00956590908040757,-0.720007471073226,1.10949564973078,-0.408911342859544,0.0270965291184557,0.211657048012656
1,1.94769266473204,-1.12767967316755,0.0776266689453526,-1.09406812598926,-0.881892596925472,-1.53367056023989,-2.56138782713487,0.519320648214927,-0.124897322262325,2.96153815468593
3,0.0535902703574544,0.164379826479008,-0.955407888797655,0.463697367089517,1.17565746703718,1.00899693945583,-0.888051519150196,0.651719144020371,-0.836829876631214,0.819855846127744
3,0.351662840555237,-0.0635263157544191,0.813761007555275,0.0167654783920317,1.51867743560234,-0.345497095366053,1.13304816496594,-0.77644695164134,-2.0074514897187,0.590612821550412
2,-0.670976538993938,1.58738713288232,0.0424623607359064,0.713715588458096,-0.866355061199612,1.06302218388118,0.630442193123239,-0.721310581818984,-0.0595562902403017,0.00779466619333313
1,0.277953694806143,0.0354626293287733,-1.22723725256557,0.372720397330718,0.695245534006977,-0.910141114038347,-0.591059539114605,-1.4526538130987,-0.00804370566269073,1.58843697222275
3,0.691171272874884,1.33929674960512,0.324354382963607,-0.631418735286571,-0.602663568531101,0.283112026048003,-1.34633842376103,0.0814673177290376,-0.959222816927032,1.90481827339037
3,0.823795328706086,0.133688803660635,-1.75735053080871,-0.345194724933052,-1.30730129795716,-0.948527959454162,0.537050320878981,2.10101734003551,-0.0833694843398954,0.536732739526572
2,2.14506502048029,2.54360912765063e-05,1.29771512158326,-0.233673112843169,1.13299879737396,-1.48873417847577,0.424586380819041,0.910336586967918,-0.700772066146665,0.281220878461543
2,-2.34694397836337,-0.163254100117466,1.03899533715498,-2.4027098316998,1.01496168179849,-1.85306807671552,-0.448983034596875,-0.44530288072058,0.546363673038346,-0.92391945948621
3,0.149591980615209,-0.930458392966883,-0.0433067143476295,-0.841015659364336,0.683550078822139,0.196386717269866,-0.274513011773128,-0.639426014836813,-1.19994410004057,0.866093973366117
2,-1.34253148172954,-1.4033252511996,0.15076528995,-0.525577561742616,0.00849999376508359,0.18228675441637,0.179935430347627,-0.999088880541023,0.247427955864065,0.635001563637373
3,0.553303075503898,0.466800425235644,1.45247593558205,0.964676071530322,0.485558567033291,-0.160240500286912,0.452076350804361,0.0856573037852302,-1.70781410010033,0.770240754098067
3,1.58996284269541,-1.70192828139062,0.417440365008762,1.16868779777066,1.31458798870699,-2.25348846800649,0.680015674039195,0.657554305142717,-0.409091250312397,0.936899031541189
3,-0.5868795943871,-0.145787188580333,0.962430486252829,0.0375256354082827,-0.0946008097266501,0.0195510315566332,-0.62507244592418,0.0318018012772264,0.548842742172347,2.53283957128144
3,-1.8323773062094,-0.250693255568194,0.6681209419039,-1.05945038373576,0.065778176263691,-1.03010520833852,0.717227606640692,1.23101145198974,0.430360887076421,2.71000621210548
1,0.888139432652018,0.806697561803571,1.41888188593402,-0.203198858763934,0.0863668470558841,0.299167193731536,-0.306619312087758,1.57782363916057,-0.941712026694869,-0.400983962832947
3,1.59348847235627,-0.960010615824687,-0.371824162038797,-0.260522502158531,-1.28863490891513,0.855036933891222,0.920545040616492,-1.30285099483101,0.339050998241596,3.24153218567328
1,0.516854670662387,-1.34055978927317,-1.41502128032018,-1.50359284139183,1.14874499428919,-0.966604483700479,-2.31095503190772,1.06426346106534,0.188725671781955,2.33494692755454
3,-1.29567168029482,-0.771410828575249,0.481503992145545,-1.19154648174911,0.974373130404642,-0.743404975086683,0.345497801197929,0.670071437866044,0.214812975760386,1.51611389576797
3,0.0546155753293754,-0.242590768406938,0.806022132531209,2.45707416564799,0.328501634730439,-0.803574057476861,-0.2558937065193,-0.156454780642175,-0.940269317172268,0.115982931533173
2,-0.784649373191544,0.460010575716655,1.73898837199285,-1.42140516618769,1.91164896796332,0.2366790849681,0.974532178905808,-0.222541706446008,-0.60359285508617,0.0768966023517729
3,-1.04935281895627,-0.654014166034709,-0.82175535554318,-1.17067119024427,1.77464625221938,-0.300938974720118,0.800272024954448,0.632632012969653,-0.0683347005283439,2.02754170806235
1,2.33051196240471,-0.572562297222562,1.74748197659286,0.612728840110975,-1.02831893192046,0.0190865322041942,-0.473594106469474,0.657807622359339,0.89796278027486,-0.113177605771936
2,1.40270538286743,0.474511983488141,-0.767716411704163,0.504072912631472,0.552070533214889,0.439874130690487,-0.959342642582263,-1.26071705434666,0.800000059557784,1.49015582142155
1,0.942600850691525,0.266951987970937,-0.289331867408585,-0.0336040264924301,-0.0421968346844172,-2.0983281900221,-0.989347601532771,-1.29703407529837,-0.236482758013749,1.17079666084536
3,0.82625828715243,-0.361035268613876,-0.387971756117266,1.06778841116665,-0.705934971870177,0.327114503835279,-2.07800649980206,-0.462499111703606,-2.00464647990498,1.31609289799508
3,-0.811540490191081,-1.23288365439145,-1.27689518484946,-1.08436433575367,1.64854404583614,-1.00311384014233,0.818046250794619,0.454180841698014,-0.295877908396742,0.543202856949697
2,0.476248280753654,-1.38160164309518,1.25680062179904,0.565755522275279,-0.794697511544143,-0.129997449970595,0.816389424497437,0.12553140308742,0.516317600620531,-0.0648649807151789
1,1.02125840748109,-1.28362873988771,-1.66985855001528,-0.276090810137596,-0.645275006800513,-0.0691672984729203,-0.905158134266286,-0.555451490661032,-0.973754259090164,-0.548165309834054
2,0.645383074206077,0.0109577786329394,-0.194444462025531,-0.825708875887398,1.62101297694531,-1.01952002780258,0.592262636758676,-2.50069107133184,-0.0933705717795429,2.14585429642252
2,1.04314355155144,1.26635916271456,0.37900050109611,0.490220536519514,1.10199761323031,0.149320312945499,0.714548546117131,-1.29228978014542,0.683945624701881,1.63703764599143
3,-0.304369112693661,1.23754453894742,2.10903459550853,-0.926531861094747,-1.41466944610356,-0.428770989968134,1.3815417920229,2.18551843879027,-1.14587579046896,-0.455658134756983
3,2.47711091696297,0.110307812688159,0.320298562137568,1.60254989142619,0.81083386500536,-0.358297923166161,-0.486275989130867,2.27972049473137,-0.765177055938823,2.26051930963495
1,0.971220673037445,-2.38190961459487,1.5656524398375,-0.860891020026199,-0.125202996655577,-1.85443503558016,0.337212146169791,1.19363324607788,0.592719399808253,0.981576092338632
3,1.86709918456672,0.674144155590146,1.58922939719135,-0.365513266132811,-0.652253716057984,0.164834515760931,-0.645625377377398,0.113777889483713,-1.89856217467573,1.10017287318479
3,0.672042469014787,-0.105002885342483,-0.172716926857555,-0.0063319207701284,0.91612500016588,0.795855792704105,1.43015673240866,-0.121157893070931,-0.387474136158449,0.286509111367309
3,-0.307953380837338,-1.56262817344001,-0.232434054890352,-2.38053077692356,0.700627340753591,-0.589871147563953,0.308538089223252,1.29173361602157,-0.310960254608806,2.58593987401612
1,0.536523716710872,-0.600812425138197,1.8202714431597,1.52081963387357,0.378596533817351,0.245518424197613,0.278931704829655,1.61185185462121,0.929803216318974,0.283650628069262
2,0.824870065351676,0.228182516416028,1.19627606814906,-0.619902119718326,0.562247130771957,0.949608205674346,0.228292155206748,-2.25871633317577,0.593639487361209,1.97115527168999
1,-0.963901479013802,0.729509588164707,-1.39279564803363,-0.484028904135812,-1.17043766629504,1.99683989392942,-1.99336453181168,-0.816859921187886,1.05470218785182,0.190463377163939
1,-0.855082511099791,0.364541727872544,-0.765350315625741,-0.926160966588346,0.226921233002645,-0.304713111433939,-1.50017813870525,0.32529314038264,-1.56712364825393,0.553486193777037
1,1.88694694202566,-0.637504516416125,0.552135128774362,-0.2859256147179,-0.150215166587966,1.65465196545474,-0.651634658085591,-0.691037230977536,2.73356107304747,0.360442615372959
1,-0.391819371995182,0.760274282248391,0.133731889677356,1.58779536109287,0.294351221031393,0.00946346488365796,-1.73156034235075,0.129928759437263,-0.957297195377229,0.225899693602703
2,-0.980632948949986,-0.610892147065945,-1.13480609783649,0.659089022784725,1.47925177527163,0.20390066926345,0.445640798065796,-0.578851916330278,0.101857466461981,0.974111801157286
3,0.687332100557042,-0.388906187955677,0.713113284886417,1.20629787922748,-0.205460634230189,-0.893471453216738,1.32944320893897,0.42359809937201,0.894699599986033,3.91732654917245
1,-0.505043517520896,0.32363741508132,0.014748131994939,-0.0248296420195276,1.86012295969942,1.70980612764825,-0.142263200827322,1.39472809588727,0.576418043445074,0.443608052292836
3,2.15771981650642,-1.37726584846047,1.17656756825759,-0.904587351885264,-0.961615827214185,0.068690394914575,-0.133638646878834,0.316370375585836,0.176544753715788,1.41865703069192
1,-0.599797563824836,1.57437360558052,-0.146930838036849,-0.446869813890387,0.0292736259040032,-0.494010409880415,-0.0888117703288599,0.963401606480241,1.48984250593917,1.37002837216805
3,-0.694546693270751,1.23642330217232,0.641033562693261,0.125085620440897,-0.234444250784424,-0.693116456044726,1.61339180907397,0.713867417157112,-0.604178151337528,1.08060349123144
3,0.223925407521288,-0.283307585697964,-0.203266952685036,1.1480913566555,-1.23464077818174,0.874548922192083,0.721530935135869,0.370463509249492,-0.573705573369747,0.730274134359368
3,-1.15622333024077,-1.73637502938424,-1.2597767317503,0.455013729328529,0.633130492619491,-0.957268623934412,1.04727700234223,-0.27415975061259,0.504027801619176,2.10213819178776
3,0.422418527786999,0.678135065443223,1.27920116597755,2.02194638426709,1.0203876060071,0.813341527737813,0.631697908896751,0.122986065012289,-1.92640731578683,1.8526291339056
3,-1.32475525584893,1.06200524096139,-0.254098240310662,-0.6952703709813,-0.330641667536097,-1.92862874175998,-0.462835608915607,0.805110304327602,-1.07560094485797,0.745782616343451
3,0.141084312860285,0.149966903516413,1.48382055047628,1.60396534062607,0.375147272934477,0.131993144178875,-0.498643040977859,-0.254948364306737,-2.16711556593393,0.293062301702489
3,-0.536047998490946,2.19440990458696,-0.620288957190579,1.35170733572983,0.347017064310013,-0.125490065351904,1.82481738623345,1.43772204625551,-1.30830413155598,2.77875150747523
3,-0.311606084578147,1.20134814020108,0.721030246395666,0.439514597571448,-2.20749462143065,0.137775552440638,0.584455563897512,-0.00811076725271257,-0.923373394534633,0.887135704766
3,1.55610964260126,1.21928435332364,-0.113683948945891,1.57162170153059,1.1879250052268,-0.168206374037262,0.159693209259668,-0.681014223048936,0.342453322651371,3.0312226488556
3,-0.44803329129447,-2.34212671239246,-1.31077598749684,-1.74125323682522,0.191529643754991,1.09604447007792,-0.535832490608937,0.346386656468408,0.612492214679715,0.6574302345116
2,0.321123537493968,-0.28217968710066,-0.24064906839223,-1.48401480103155,0.675146584850571,-0.574187956123367,0.491414184704998,-1.56131122507161,-0.398725637399286,0.658914728368259
1,-1.23017224688019,0.351956055351531,-1.33442620284133,-0.555232551612177,0.980003673162705,0.525765099646792,-1.66444187021867,1.72940381735752,-1.07369341807313,0.190307094241902
3,-1.32405869215415,0.0627383488162791,2.09280187139739,-1.35860493078214,1.34357908266281,-0.908338075275208,-1.10935264097396,-0.953565962015124,-0.0829644236717374,2.35047843381056
3,1.2612422743883,-0.679357127499508,0.817687089591593,-0.0826571244573201,-0.59896932287576,-0.322874329015204,-0.12981543763322,-0.58582681059465,-0.317400108911462,2.37572115753346
1,1.31923171964234,-0.794479416846245,-0.666950851483428,-0.358236118952675,0.217261960897458,0.700342733841245,-0.492138872403614,1.02994776118695,0.69735069905898,2.18062030672322
1,-0.0807537613680344,-0.108565784400487,-1.79483484972235,-1.2891182571127,1.26925924895058,-0.406172836112961,-0.590397516856788,0.644905121955409,1.41499332399772,2.51515569449259
1,-0.505089806271492,-0.575566953759726,-0.492444978228061,0.966683187814076,-1.23299122553657,-0.402931728877196,-0.573209451248185,-0.745547303729939,-0.0412948136153137,1.53784405251455
2,-0.0521535933303235,0.141863246180845,1.48624805988833,-0.420455899805465,-0.547725666541514,-0.745894381133108,1.512635914679,-1.80306964257186,0.488470583730261,-0.0555604727938155
3,0.628860625108436,0.704728261931323,-0.495546661818956,0.778214744704721,-0.0136640691972185,0.677590923576687,-0.504601888538242,-0.263720891545997,-0.723487493119475,1.79006779646674
3,2.18000239748484,-1.68964427202971,2.17034854840365,0.577272970940539,-1.36805871239572,-0.426106895403256,1.64338057290397,0.903145470098881,-1.32539200794303,2.58221658988556
3,-0.0690173065192163,0.610526955879975,1.54176011092487,-0.396721690855446,1.68880515313423,-0.350811275803404,0.969512934963035,1.0886028643772,1.54185101201004,1.60938440872706
2,1.5448636020376,-0.376738654360035,0.178122754790225,-1.55747040157249,-0.862774861931191,0.100696899622549,0.943952740205004,-0.861382774478393,-0.207006805614477,0.261019357658476
3,1.32145201716263,-0.218404641401962,-0.156488792880772,-0.548407913677815,0.10496540032216,0.094506192968588,-0.467184967910022,-0.406042019121054,-1.28226705718654,0.935497893734451
1,0.322151575362802,0.596867147696596,0.507312054416037,0.217260182352515,1.16471867459579,0.422143204627325,-2.04974836448467,-0.181848318818148,0.178233422870847,0.267614758200262
3,1.53095511973516,0.149051063103709,-2.36415755711631,0.913234969506863,0.771845858475219,2.17694772859363,1.73747937162744,0.0463540436785793,-0.138540177092295,2.70488804450557
2,-0.421239693338574,-1.52716984747244,-1.54480469334088,1.5522148463537,-0.750776712508746,0.632874911002532,0.28033918487374,-1.39785982648634,1.25083015770931,1.39800281201505
3,-1.15882102281814,-1.06618271164564,1.71386657404625,1.26813065319604,-0.600626985408532,-1.2839716212171,1.34751518753312,-0.126043482987673,-1.06133236408484,3.03693910666691
2,-1.84536828942147,0.535808887797185,0.684578322043269,0.760401524537182,-0.400022944335427,-1.7306263280438,0.500537883995336,-0.82364007125559,-0.55166992902696,0.427348645033301
3,1.15732528705715,1.56298358988597,-0.393458732127088,0.659180420191723,0.114026866072567,2.39438660633982,0.669602852515611,-0.0832831053471473,1.37862306631523,1.57944244277954
2,-2.12354988101476,0.355861023685839,0.484129421173041,0.653989652414126,-1.21502646059073,0.135133858369698,-0.415730377359972,-2.1334667080843,-0.0751728148655399,1.5648630118768
1,-1.19603151811083,-0.563145496157112,1.98553453456128,1.55597631479714,0.0694796452606776,0.110615619211226,-0.885232254644362,0.857728332003447,-0.262141980925255,0.975736303724143
3,1.64219199076734,0.989176405554894,0.523065934553331,0.416610866848198,-1.92829432218219,-1.17136147354119,-0.326935904355231,1.63991240220499,0.0801711511967516,1.3879686789403
3,0.883654833162014,-0.165553758902961,1.26051189469773,0.0280533938348574,0.219767441536539,0.631661446859238,0.642038634585716,-0.637201044204728,0.566672602310728,2.26693796088121
3,0.524875891035917,-0.0881498600906703,1.597988274938,-2.36600857272134,-1.22313687934478,1.97730838561823,-0.642331767887299,-1.27302460907235,-1.24208314707684,1.49585895334502
3,-1.18465906563077,-2.15603990038003,-0.0540912667595834,0.546044490687229,0.67038198948359,1.71985489300583,-0.511399678545815,-1.01764008288408,-0.806144647951443,0.523508719527025
3,2.6557882721428,-1.45185733748999,0.269364175120468,-0.0870771441310827,-0.254756083883411,2.48749110038395,-0.62776842961771,-1.65345679149115,-0.203070743179275,1.04202945592373
3,-1.04791371021831,-0.785783853639111,-0.849512093622035,0.368892122491792,-0.207665162561157,1.0753499354077,1.38202252269753,0.048334617805328,1.09847414045339,1.25443096503661
2,-1.01112252361904,0.837985038441182,0.794498015189454,-1.44043937936632,0.296492871165691,0.927378111383612,0.901359161117073,-1.24178889719393,-0.558317219019335,0.378914180212107
1,0.668921652514333,-0.964901925577719,0.0836461858570048,0.948342218434107,0.378691460912883,0.421022171039183,-0.0358525010238236,1.03821892279717,0.799488654868163,0.520335160825925
3,0.129177293676193,1.49876142977068,-0.448362384551855,-1.62246893619965,0.0561505288000354,1.16416815957186,-1.01111881519878,0.516275084571515,-0.210454068213782,1.61999238915575
3,-0.422576867053514,-1.15007260762736,-0.0771675265620684,-1.42204093912368,-1.39730554191698,1.11525847825475,-0.605881005366166,0.282872125900777,-0.866403557220759,2.4681257277568
3,-1.14026414484813,0.0684147174930806,0.383918674755101,-2.19955961986666,-1.70138503204162,0.255610548641436,0.0529330546883286,1.20759151861891,-0.505549709118912,1.82274691205473
1,-1.29371529003254,-2.22390446051928,0.212596395294193,0.102242549734569,-1.38400303247971,-0.928398626221056,0.236748820494176,0.244969948203226,0.995860115838639,0.0864735444119098
3,-0.594698769070893,1.01553682505083,1.70775190227779,-1.70094425207912,0.551679005017642,0.300365243266197,-1.10728163695264,-2.18338210323343,-0.277564461247833,1.28084491643696
1,-1.50081408022084,1.08339950060871,-0.631175135044255,1.66756805497658,0.419432215160803,-0.193138737515918,-1.18913854278655,-0.387732757264533,-1.56484722476395,0.632594429251682
1,0.0158556930655591,-0.216790093968268,0.329483092051748,0.65132781853536,-0.279255140947152,0.792163363617078,-0.988761177857096,0.729315526612129,0.587306723864778,-0.558116143023666
3,0.54016956769222,-0.0822492343632123,1.0968634112744,1.53324704446761,-1.1129372184161,-0.317567237153591,-0.190451594932855,0.169804319479626,-1.45085296042627,3.82069392335611
3,-1.5472919670457,-0.238049644158301,1.18724332862103,-0.00710408522648729,0.112988743144751,1.22089657549559,-0.709476881296716,-0.559512188537219,-0.0979461964741762,0.973307999437464
1,0.849652929928439,-2.42164531805651,-0.861168048701746,0.064437051241413,-1.08997248317035,-0.66447834743558,-2.3409125058475,-1.3896735782117,0.729094892400643,1.47570033818907
3,0.89601318433245,-0.654023514673544,-0.0672196750882495,1.42522041865573,0.804462875858041,0.251788994945638,0.569894049495696,1.16551817669312,-1.08573927863323,0.470888840610941
3,0.138690996809729,-0.887915023700518,-1.77469218711168,1.0959766553495,0.0990111125367341,-0.615977375547688,0.0275380007739789,1.49320850734604,-0.511969701220558,1.73453804359596
2,-1.61932832236614,0.765140491075889,-1.59436798282553,-0.123835517987326,0.473218227828143,-0.658065968757912,2.2232335068411,-0.950950285071387,-0.0730354112120671,0.0396996686268725
3,0.548397923014403,-0.399571846425052,-1.03858464842069,-0.602283794919944,-0.340594120383428,-0.630857751026683,-1.00259006171583,0.115251170842211,-1.90100707037114,1.33296504067212
2,0.195282153811252,-0.980930470113522,-0.297124405601953,-1.09613954622899,0.504529171672181,-0.232951773043531,0.182640088974182,-0.707293470448322,-0.252439804896124,-0.566880915390661
2,-0.806497994763471,0.527316071783592,0.391146256619676,-0.311297069880495,0.975102681200432,0.0849721730510739,0.600458605575438,0.982472331354439,1.56020929459904,0.478521205283823
3,-0.108624235207127,-1.20972121592324,-0.192412574763627,0.175138895811023,0.674936437569069,-0.958849905247789,0.619609246514731,0.183836911822794,-0.734043547320744,1.50915227078514
2,-0.250946623852313,-1.12446423216374,-0.0300778480330846,0.530809920043939,-0.376431795408137,-0.290794676463345,1.06398913231963,-1.7928246891786,-0.636843769370708,-0.451178252517341
1,1.69934666853318,1.04858088822592,-0.708863763917487,0.906410806343135,-1.23051592980131,-0.32909817263249,-1.6897361981851,-0.865112367839144,1.6668367436402,1.87193582376203
3,-0.344298796264969,2.09515180208338,0.262007186930754,0.046753128925649,0.0727193302324139,-1.13539828864496,-0.0603264979954161,0.00729111822477887,-0.621635044826854,1.555808428367
1,0.0677720614042188,-1.06362406199941,1.2033189364432,0.18479492819343,-0.0891646361811771,-0.213418443597535,-0.730777736004665,-0.868611565002387,0.795458775263075,0.13240432099539
